rebalance_id,signal_date,trade_date,as_of_date,signal_id,instrument_key,symbol,display_name,target_weight,signal_value,include_flag,rationale_text
n2::2021-02-26,2021-02-25,2021-02-26,2020-12-31,2020-12-31::META,mirror::META,META,Facebook Inc,0.087219642802,7874893856,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2021-02-26,2021-02-25,2021-02-26,2020-12-31,2020-12-31::TSLA,mirror::TSLA,TSLA,Tesla Inc,0.059249108529,5349488094,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2021-02-26,2021-02-25,2021-02-26,2020-12-31,2020-12-31::BRK.B,mirror::BRK.B,BRK.B,Berkshire Hathaway Inc,0.047063697341,4249290746,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2021-02-26,2021-02-25,2021-02-26,2020-12-31,2020-12-31::JPM,mirror::JPM,JPM,JPMorgan Chase & Co,0.037557405733,3390985954,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2021-02-26,2021-02-25,2021-02-26,2020-12-31,2020-12-31::NVDA,mirror::NVDA,NVDA,NVIDIA Corp,0.033382674074,3014057459,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2021-02-26,2021-02-25,2021-02-26,2020-12-31,2020-12-31::XOM,mirror::XOM,XOM,Exxon Mobil Corp,0.017701799428,1598261436,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2022-03-31,2022-03-03,2022-03-31,2021-12-31,2021-12-31::AAPL,mirror::AAPL,AAPL,Apple Inc,0.216312978955,24602466089,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2022-03-31,2022-03-03,2022-03-31,2021-12-31,2021-12-31::MSFT,mirror::MSFT,MSFT,Microsoft Corp,0.209848328050,23867205748,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2022-03-31,2022-03-03,2022-03-31,2021-12-31,2021-12-31::GOOGL,mirror::GOOGL,GOOGL,Alphabet Inc,0.143991709703,16376969945,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2022-03-31,2022-03-03,2022-03-31,2021-12-31,2021-12-31::AMZN,mirror::AMZN,AMZN,Amazon.com Inc,0.120803654823,13739664793,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2022-03-31,2022-03-03,2022-03-31,2021-12-31,2021-12-31::META,mirror::META,META,Meta Platforms Inc,0.082771547473,9414063824,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2022-03-31,2022-03-03,2022-03-31,2021-12-31,2021-12-31::TSLA,mirror::TSLA,TSLA,Tesla Inc,0.067896142841,7722202153,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2022-03-31,2022-03-03,2022-03-31,2021-12-31,2021-12-31::NVDA,mirror::NVDA,NVDA,NVIDIA Corp,0.053895920098,6129879737,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2022-03-31,2022-03-03,2022-03-31,2021-12-31,2021-12-31::BRK.B,mirror::BRK.B,BRK.B,Berkshire Hathaway Inc,0.041972777720,4773795107,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2022-03-31,2022-03-03,2022-03-31,2021-12-31,2021-12-31::JPM,mirror::JPM,JPM,JPMorgan Chase & Co,0.035036093534,3984847822,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2022-03-31,2022-03-03,2022-03-31,2021-12-31,2021-12-31::XOM,mirror::XOM,XOM,Exxon Mobil Corp,0.027470846803,3124410658,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2023-03-31,2023-03-07,2023-03-31,2022-12-31,2022-12-31::AAPL,mirror::AAPL,AAPL,Apple Inc,0.246010343184,21284499711,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2023-03-31,2023-03-07,2023-03-31,2022-12-31,2022-12-31::MSFT,mirror::MSFT,MSFT,Microsoft Corp,0.234517421925,20290146888,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2023-03-31,2023-03-07,2023-03-31,2022-12-31,2022-12-31::GOOGL,mirror::GOOGL,GOOGL,Alphabet Inc,0.129320400908,11188635405,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2023-03-31,2023-03-07,2023-03-31,2022-12-31,2022-12-31::AMZN,mirror::AMZN,AMZN,Amazon.com Inc,0.094106414868,8141966448,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2023-03-31,2023-03-07,2023-03-31,2022-12-31,2022-12-31::BRK.B,mirror::BRK.B,BRK.B,Berkshire Hathaway Inc,0.060816503934,5261766004,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2023-03-31,2023-03-07,2023-03-31,2022-12-31,2022-12-31::XOM,mirror::XOM,XOM,Exxon Mobil Corp,0.059156307262,5118127915,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2023-03-31,2023-03-07,2023-03-31,2022-12-31,2022-12-31::META,mirror::META,META,Meta Platforms Inc,0.048227476822,4172579507,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2023-03-31,2023-03-07,2023-03-31,2022-12-31,2022-12-31::NVDA,mirror::NVDA,NVDA,NVIDIA Corp,0.044702989415,3867645372,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2023-03-31,2023-03-07,2023-03-31,2022-12-31,2022-12-31::JPM,mirror::JPM,JPM,JPMorgan Chase & Co,0.043931238597,3800874480,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2023-03-31,2023-03-07,2023-03-31,2022-12-31,2022-12-31::TSLA,mirror::TSLA,TSLA,Tesla Inc,0.039210903085,3392477099,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2024-02-29,2024-02-27,2024-02-29,2023-12-31,2023-12-31::MSFT,mirror::MSFT,MSFT,Microsoft Corp,0.225415182384,35289389567,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2024-02-29,2024-02-27,2024-02-29,2023-12-31,2023-12-31::AAPL,mirror::AAPL,AAPL,Apple Inc,0.212149531311,33212614065,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2024-02-29,2024-02-27,2024-02-29,2023-12-31,2023-12-31::GOOGL,mirror::GOOGL,GOOGL,Alphabet Inc,0.122958761659,19249544751,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2024-02-29,2024-02-27,2024-02-29,2023-12-31,2023-12-31::AMZN,mirror::AMZN,AMZN,Amazon.com Inc,0.111505438329,17456494325,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2024-02-29,2024-02-27,2024-02-29,2023-12-31,2023-12-31::NVDA,mirror::NVDA,NVDA,NVIDIA Corp,0.091738246854,14361884134,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2024-02-29,2024-02-27,2024-02-29,2023-12-31,2023-12-31::META,mirror::META,META,Meta Platforms Inc,0.071148799440,11138547431,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2024-02-29,2024-02-27,2024-02-29,2023-12-31,2023-12-31::TSLA,mirror::TSLA,TSLA,Tesla Inc,0.049333487231,7723298099,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2024-02-29,2024-02-27,2024-02-29,2023-12-31,2023-12-31::BRK.B,mirror::BRK.B,BRK.B,Berkshire Hathaway Inc,0.043467332470,6804934844,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2024-02-29,2024-02-27,2024-02-29,2023-12-31,2023-12-31::JPM,mirror::JPM,JPM,JPMorgan Chase & Co,0.037660627511,5895878625,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2024-02-29,2024-02-27,2024-02-29,2023-12-31,2023-12-31::XOM,mirror::XOM,XOM,Exxon Mobil Corp,0.034622592812,5420265630,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2024-08-30,2024-08-14,2024-08-30,2024-06-30,2024-06-30::MSFT,mirror::MSFT,MSFT,Microsoft Corp,0.206947848411,42620047140,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2024-08-30,2024-08-14,2024-08-30,2024-06-30,2024-06-30::AAPL,mirror::AAPL,AAPL,Apple Inc,0.178221334836,36703941357,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2024-08-30,2024-08-14,2024-08-30,2024-06-30,2024-06-30::NVDA,mirror::NVDA,NVDA,NVIDIA Corp,0.171948484704,35412074008,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2024-08-30,2024-08-14,2024-08-30,2024-06-30,2024-06-30::GOOGL,mirror::GOOGL,GOOGL,Alphabet Inc,0.117790446848,24258451759,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2024-08-30,2024-08-14,2024-08-30,2024-06-30,2024-06-30::AMZN,mirror::AMZN,AMZN,Amazon.com Inc,0.110037239111,22661710929,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2024-08-30,2024-08-14,2024-08-30,2024-06-30,2024-06-30::META,mirror::META,META,Meta Platforms Inc,0.073521552181,15141457347,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2024-08-30,2024-08-14,2024-08-30,2024-06-30,2024-06-30::BRK.B,mirror::BRK.B,BRK.B,Berkshire Hathaway Inc,0.041544439904,8555904305,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2024-08-30,2024-08-14,2024-08-30,2024-06-30,2024-06-30::JPM,mirror::JPM,JPM,JPMorgan Chase & Co,0.035689457275,7350095027,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2024-08-30,2024-08-14,2024-08-30,2024-06-30,2024-06-30::XOM,mirror::XOM,XOM,Exxon Mobil Corp,0.035311865213,7272331515,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2024-08-30,2024-08-14,2024-08-30,2024-06-30,2024-06-30::TSLA,mirror::TSLA,TSLA,Tesla Inc,0.028987331515,5969820151,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2025-02-28,2025-02-25,2025-02-28,2024-12-31,2024-12-31::AAPL,mirror::AAPL,AAPL,Apple Inc,0.186560091689,46210392003,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2025-02-28,2025-02-25,2025-02-28,2024-12-31,2024-12-31::MSFT,mirror::MSFT,MSFT,Microsoft Corp,0.176662664124,43758827987,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2025-02-28,2025-02-25,2025-02-28,2024-12-31,2024-12-31::NVDA,mirror::NVDA,NVDA,NVIDIA Corp,0.173493806815,42973911250,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2025-02-28,2025-02-25,2025-02-28,2024-12-31,2024-12-31::GOOGL,mirror::GOOGL,GOOGL,Alphabet Inc,0.118175354620,29271691564,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2025-02-28,2025-02-25,2025-02-28,2024-12-31,2024-12-31::AMZN,mirror::AMZN,AMZN,Amazon.com Inc,0.108920588946,26979313029,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2025-02-28,2025-02-25,2025-02-28,2024-12-31,2024-12-31::META,mirror::META,META,Meta Platforms Inc,0.079736626661,19750530468,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2025-02-28,2025-02-25,2025-02-28,2024-12-31,2024-12-31::TSLA,mirror::TSLA,TSLA,Tesla Inc,0.057373541115,14211259233,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2025-02-28,2025-02-25,2025-02-28,2024-12-31,2024-12-31::BRK.B,mirror::BRK.B,BRK.B,Berkshire Hathaway Inc,0.038285024910,9483089298,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2025-02-28,2025-02-25,2025-02-28,2024-12-31,2024-12-31::JPM,mirror::JPM,JPM,JPMorgan Chase & Co,0.032989753767,8171466040,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2025-02-28,2025-02-25,2025-02-28,2024-12-31,2024-12-31::XOM,mirror::XOM,XOM,Exxon Mobil Corp,0.027802547353,6886610101,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2025-08-29,2025-08-12,2025-08-29,2025-06-30,2025-06-30::NVDA,mirror::NVDA,NVDA,NVIDIA Corp,0.200749630464,51074326579,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2025-08-29,2025-08-12,2025-08-29,2025-06-30,2025-06-30::MSFT,mirror::MSFT,MSFT,Microsoft Corp,0.195983735765,49861797013,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2025-08-29,2025-08-12,2025-08-29,2025-06-30,2025-06-30::AAPL,mirror::AAPL,AAPL,Apple Inc,0.150716428200,38344977557,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2025-08-29,2025-08-12,2025-08-29,2025-06-30,2025-06-30::AMZN,mirror::AMZN,AMZN,Amazon.com Inc,0.107226027966,27280235373,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2025-08-29,2025-08-12,2025-08-29,2025-06-30,2025-06-30::GOOGL,mirror::GOOGL,GOOGL,Alphabet Inc,0.102843544969,26165252659,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2025-08-29,2025-08-12,2025-08-29,2025-06-30,2025-06-30::META,mirror::META,META,Meta Platforms Inc,0.090512528853,23028019765,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2025-08-29,2025-08-12,2025-08-29,2025-06-30,2025-06-30::TSLA,mirror::TSLA,TSLA,Tesla Inc,0.045957658694,11692457234,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2025-08-29,2025-08-12,2025-08-29,2025-06-30,2025-06-30::BRK.B,mirror::BRK.B,BRK.B,Berkshire Hathaway Inc,0.042148048461,10723223683,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2025-08-29,2025-08-12,2025-08-29,2025-06-30,2025-06-30::JPM,mirror::JPM,JPM,JPMorgan Chase & Co,0.039802908387,10126577753,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2025-08-29,2025-08-12,2025-08-29,2025-06-30,2025-06-30::XOM,mirror::XOM,XOM,Exxon Mobil Corp,0.024059488242,6121167730,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2026-03-31,2026-02-27,2026-03-31,2025-12-31,2025-12-31::NVDA,mirror::NVDA,NVDA,NVIDIA Corp,0.195825191635,56891416752,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2026-03-31,2026-02-27,2026-03-31,2025-12-31,2025-12-31::AAPL,mirror::AAPL,AAPL,Apple Inc,0.169444236023,49227183527,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2026-03-31,2026-02-27,2026-03-31,2025-12-31,2025-12-31::MSFT,mirror::MSFT,MSFT,Microsoft Corp,0.156493192627,45464627744,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2026-03-31,2026-02-27,2026-03-31,2025-12-31,2025-12-31::GOOGL,mirror::GOOGL,GOOGL,Alphabet Inc,0.149913816640,43553177955,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2026-03-31,2026-02-27,2026-03-31,2025-12-31,2025-12-31::AMZN,mirror::AMZN,AMZN,Amazon.com Inc,0.105070634759,30525272160,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2026-03-31,2026-02-27,2026-03-31,2025-12-31,2025-12-31::META,mirror::META,META,Meta Platforms Inc,0.066762323987,19395886533,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2026-03-31,2026-02-27,2026-03-31,2025-12-31,2025-12-31::TSLA,mirror::TSLA,TSLA,Tesla Inc,0.055093813819,16005934151,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2026-03-31,2026-02-27,2026-03-31,2025-12-31,2025-12-31::BRK.B,mirror::BRK.B,BRK.B,Berkshire Hathaway Inc,0.039576336779,11497774369,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2026-03-31,2026-02-27,2026-03-31,2025-12-31,2025-12-31::JPM,mirror::JPM,JPM,JPMorgan Chase & Co,0.038607627355,11216343512,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
n2::2026-03-31,2026-02-27,2026-03-31,2025-12-31,2025-12-31::XOM,mirror::XOM,XOM,Exxon Mobil Corp,0.023212826376,6743823756,1,Preserve NBIM relative market-value weights within the selected core US mirror sleeve.
